TamArray,NumAsig,NumComp,Tiempo(ns)
33,"233","181","2633.0"
33,"216","167","2725.0"
33,"207","149","1858.0"
33,"177","136","2293.0"
33,"209","156","3223.0"
33,"183","137","3583.0"
33,"225","167","2662.0"
33,"209","161","3009.0"
33,"217","167","3191.0"
33,"202","143","2364.0"
33,"202","141","1932.0"
33,"238","191","3570.0"
33,"183","173","3445.0"
33,"184","144","2653.0"
33,"209","144","2465.0"
33,"182","126","2206.0"
33,"243","181","2117.0"
33,"197","139","1874.0"
33,"201","158","2369.0"
33,"170","134","2268.0"
