TamArray,NumAsig,NumComp,Tiempo(ns)
88,"940","866","6562.0"
88,"766","656","5144.0"
88,"757","678","5604.0"
88,"723","602","5407.0"
88,"686","558","5206.0"
88,"681","686","8482.0"
88,"638","570","6603.0"
88,"722","622","8553.0"
88,"682","585","7179.0"
88,"799","682","5851.0"
88,"740","637","5235.0"
88,"718","645","5521.0"
88,"698","646","5560.0"
88,"686","591","7255.0"
88,"673","640","7263.0"
88,"749","649","7033.0"
88,"774","666","5484.0"
88,"682","596","5049.0"
88,"692","597","5581.0"
88,"721","598","5134.0"
